StationCode,SampleTime,SampleID,Category_Final,PlasticType_Final,Color_Final,Treatment,SampleDate,SampleTypeCode,MatrixName,MethodName,AnalyteName,LabSampleID,Length.mm,Width.mm,Raman.ID,Remove_Flag,ScreenSize,Volume.L
EBDA,B,20170926MMP-Eff-EBDA-355,Fiber,Anthropogenic (unknown base),black,Secondary,2017-09-26,Field,Effluent,Raman,Anthropogenic (unknown base) Fiber,8,0.442,0.014,Gamboge,Count,355,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fiber,Anthropogenic (unknown base),dark blue,Secondary,2017-09-26,Field,Effluent,,Anthropogenic (unknown base) Fiber,12,,,Indigo Carmine 785: no peaks,Count,125,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fragment,Polyethylene wax,green,Secondary,2017-09-26,Field,Effluent,,Polyethylene wax Fragment,22,,,wax,Count,125,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Sphere,Polyethylene,green,Secondary,2017-09-26,Field,Effluent,Raman,Polyethylene Sphere,43,0.356,0.348,HDPE,Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fragment,Polyethylene,clear,Secondary,2017-09-26,Field,Effluent,Raman,Polyethylene Fragment,20,0.329,0.213,HDPE + Titanium (IV) oxide (composite),Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fiber,Anthropogenic (unknown base),blue,Secondary,2017-09-26,Field,Effluent,Raman,Anthropogenic (unknown base) Fiber,26,1.562,0.013,Cibanon Dark Blue FMBA - not a perfect spectrum missing peaks to match it,Count,355,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fiber,Cotton,dark blue,Secondary,2017-09-26,Field,Effluent,,Cotton Fiber,27,,,cotton,Count,125,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fiber,,blue,Secondary,2017-09-26,Field,Effluent,,,6,2.001,0.014,,Count,355,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fiber,,blue,Secondary,2017-09-26,Field,Effluent,,,51,,,"didn't Raman, already done 10",Count,125,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fragment,Polyethylene,white,Secondary,2017-09-26,Field,Effluent,Raman,Polyethylene Fragment,16,0.299,0.154,PVC lubricant,Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fiber,,blue,Secondary,2017-09-26,Field,Effluent,,,14,1.73,0.019,,Count,355,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fiber,,dark blue,Secondary,2017-09-26,Field,Effluent,,,48,,,"didn't Raman, already done 10",Count,125,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Sphere,Polyethylene,white,Secondary,2017-09-26,Field,Effluent,Raman,Polyethylene Sphere,17,0.37,0.344,HDPE  ,Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fiber,,dark blue,Secondary,2017-09-26,Field,Effluent,,,37,0.96,0.033,,Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fiber,Acrylic,black,Secondary,2017-09-26,Field,Effluent,Raman,Acrylic Fiber,14,0.772,0.015,Amido Black 10B + p-(Acrylic Acid) (composite),Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fiber,,clear,Secondary,2017-09-26,Field,Effluent,,,33,1.552,0.022,,Count,355,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fragment,Unknown,brown,Secondary,2017-09-26,Field,Effluent,,Unknown Fragment,2,,,no signal,Count,125,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fragment,Unknown,black,Secondary,2017-09-26,Field,Effluent,,Unknown Fragment,15,,,TiO2 + DLC,Count,125,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fiber,,dark blue,Secondary,2017-09-26,Field,Effluent,,,33,1.628,0.029,,Count,355,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fiber,Anthropogenic (cellulosic),red,Secondary,2017-09-26,Field,Effluent,,Anthropogenic (cellulosic) Fiber,17,,,cellulosic,Count,125,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fiber,Cellulose acetate,purple,Secondary,2017-09-26,Field,Effluent,,Cellulose acetate Fiber,18,,,cellulose acetate,Count,125,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fiber,Anthropogenic (unknown base),red,Secondary,2017-09-26,Field,Effluent,,Anthropogenic (unknown base) Fiber,35,,,"Sirius Light Green BBL & BTL, not good match",Count,125,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Foam,,white,Secondary,2017-09-26,Field,Effluent,,,44,0.594,0.396,,Count,355,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fiber,Acrylonitrile/PMMA blend,clear,Secondary,2017-09-26,Field,Effluent,,Acrylonitrile/PMMA blend Fiber,29,,,acrylonitrile/PMMA,Count,125,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fiber,,black,Secondary,2017-09-26,Field,Effluent,,,49,,,"didn't Raman, already done 10",Count,125,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Foam,,white,Secondary,2017-09-26,Field,Effluent,,,37,2.55,1.165,,Count,355,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fiber,Unknown,black,Secondary,2017-09-26,Field,Effluent,,Unknown Fiber,28,,,no good spectra,Count,125,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fragment,Anthropogenic (unknown base),dark blue,Secondary,2017-09-26,Field,Effluent,,Anthropogenic (unknown base) Fragment,45,,,"Irgalith blue, cobalt phthalocyanine",Count,125,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fiber,Cotton,dark blue,Secondary,2017-09-26,Field,Effluent,Raman,Cotton Fiber,28,,,cotton,Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fiber,Cellulose acetate,dark blue,Secondary,2017-09-26,Field,Effluent,Raman,Cellulose acetate Fiber,1,0.204,0.015,"cellulose acetate butyrate, 17% butyryl content or cellulose triacetate",Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Foam,Anthropogenic (synthetic),white,Secondary,2017-09-26,Field,Effluent,Raman,Anthropogenic (synthetic) Foam,13,0.589,0.289,"HDPE, PVC lubricant + Aesno TL (polyamide) (composite)",Count,355,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Foam,Anthropogenic (synthetic),dark blue,Secondary,2017-09-26,Field,Effluent,,Anthropogenic (synthetic) Foam,53,,,"p-(ethylene-co-vinylacetate), polyethylene low low density",Count,125,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fragment,Unknown,dark blue,Secondary,2017-09-26,Field,Effluent,Raman,Unknown Fragment,34,0.141,0.069,no signal,Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fiber,,blue,Secondary,2017-09-26,Field,Effluent,,,36,0.954,0.009,,Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fragment,Polyethylene,clear,Secondary,2017-09-26,Field,Effluent,Raman,Polyethylene Fragment,20,0.344,0.184,polyethylene,Count,355,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fiber,Anthropogenic (unknown base),dark blue,Secondary,2017-09-26,Field,Effluent,,Anthropogenic (unknown base) Fiber,14,,,Diamond like carbon (532 nm),Count,125,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fiber,Ethylene/vinyl acetate copolymer,black,Secondary,2017-09-26,Field,Effluent,,Ethylene/vinyl acetate copolymer Fiber,9,,,ethylene/vinyl acetate copolymer * vinyl acetate 65%,Count,125,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fragment,Unknown,brown,Secondary,2017-09-26,Field,Effluent,,Unknown Fragment,3,,,no good spectra,Count,125,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fragment,Unknown,black,Secondary,2017-09-26,Field,Effluent,,Unknown Fragment,34,,,"Van Dyke brown, Ivory black",Count,125,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fiber,,blue,Secondary,2017-09-26,Field,Effluent,,,3,0.556,0.011,,Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fragment,Cellulosic,white,Secondary,2017-09-26,Field,Effluent,Raman,Cellulosic Fragment,19,0.254,0.129,Cellulose,Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Foam,Nylon,gray,Secondary,2017-09-26,Field,Effluent,Raman,Nylon Foam,21,0.653,0.393,Nylon,Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fragment,,clear,Secondary,2017-09-26,Field,Effluent,,,45,0.439,0.383,,Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fragment,Polyethylene,clear,Secondary,2017-09-26,Field,Effluent,Raman,Polyethylene Fragment,22,0.658,0.147,"copper phthalocyanine, polyethylene",Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fiber,,dark blue,Secondary,2017-09-26,Field,Effluent,,,28,1.554,0.022,,Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fiber,Anthropogenic (unknown base),black,Secondary,2017-09-26,Field,Effluent,Raman,Anthropogenic (unknown base) Fiber,23,3.118,0.014,Levafix Brown E-2R,Count,355,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fiber,,black,Secondary,2017-09-26,Field,Effluent,,,33,,,"didn't Raman, already done 10",Count,125,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Foam,Anthropogenic (synthetic),white,Secondary,2017-09-26,Field,Effluent,Raman,Anthropogenic (synthetic) Foam,15,0.878,0.548,"Blends- Paraffin, PEs, Calcium Stearates",Count,355,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fiber,,black,Secondary,2017-09-26,Field,Effluent,,,54,,,"didn't Raman, already done 10",Count,125,7885.00903
EBDA,B,20170926MMP-EFF-EBDA-125,Fiber,Cotton,dark blue,Secondary,2017-09-26,Field,Effluent,,Cotton Fiber,7,,,"Indigo, cotton",Count,125,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fragment,Anthropogenic (synthetic),white,Secondary,2017-09-26,Field,Effluent,FTIR,Anthropogenic (synthetic) Fragment,18,,,Corrosion inhibitor (oil additive) or Gear oil,Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fiber,,blue,Secondary,2017-09-26,Field,Effluent,,,31,2.373,0.011,,Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Foam,,white,Secondary,2017-09-26,Field,Effluent,,,35,1.859,0.709,,Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Foam,Anthropogenic (synthetic),white,Secondary,2017-09-26,Field,Effluent,Raman,Anthropogenic (synthetic) Foam,3,0.462,0.278,Titanium (IV) Oxide + PE (composite),Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Fiber,,clear,Secondary,2017-09-26,Field,Effluent,,,18,18,0.062,,Count,355,7885.00903
EBDA,B,20170926MMP-Eff-EBDA-355,Foam,Anthropogenic (synthetic),white,Secondary,2017-09-26,Field,Effluent,Raman,Anthropogenic (synthetic) Foam,4,0.139,0.083,Titanium (IV) Oxide + PE (composite),Count,355,7885.00903
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fiber,,pink,Secondary,2017-08-22,Field,Effluent,,,88,2.626,0.022,,Count,355,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fragment,,clear,Secondary,2017-08-22,Field,Effluent,,,48,1.382,1.197,,Count,355,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-03-17,Field,Effluent,Raman,,208,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-04-14,Field,Effluent,Raman,,236,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-02-05,Field,Effluent,Raman,,168,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-04-04,Field,Effluent,Raman,,226,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fragment,,clear,Secondary,2017-08-22,Field,Effluent,,,51,1.98,1.478,,Count,355,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fragment,,clear,Secondary,2017-08-22,Field,Effluent,,,135,1.002,0.408,,Count,355,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-03-28,Field,Effluent,Raman,,219,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fragment,Polyethylene,clear,Secondary,2017-08-22,Field,Effluent,Raman,Polyethylene Fragment,3,0.876,0.453,LDPE,Count,355,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Fragment,Polyethylene,blue,Secondary,2018-01-24,Field,Effluent,Raman,Polyethylene Fragment,156,0.1566,0.1342,PVC impact modifier,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-09-07,Field,Effluent,Raman,,17,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fragment,,clear,Secondary,2017-08-22,Field,Effluent,,,175,0.76,0.245,,Count,355,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Fiber,Anthropogenic (unknown base),blue,Secondary,2017-08-22,Field,Effluent,Raman,Anthropogenic (unknown base) Fiber,44,0.604,0.006,copper phthalocyanine,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-03-21,Field,Effluent,Raman,,212,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fiber,,black,Secondary,2017-08-22,Field,Effluent,,,17,1.471,0.018,,Count,355,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fragment,,red,Secondary,2017-08-22,Field,Effluent,,,139,0.755,0.028,,Count,355,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-01-23,Field,Effluent,Raman,,155,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-11-25,Field,Effluent,Raman,,96,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-10-03,Field,Effluent,Raman,,43,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-12-22,Field,Effluent,Raman,,123,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-03-20,Field,Effluent,Raman,,211,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fiber,Anthropogenic (cellulosic),blue,Secondary,2017-08-22,Field,Effluent,Raman,Anthropogenic (cellulosic) Fiber,178,1.926,0.02,cellulose (microcrystalline) + Indanthren Dark Blue BOA (composite),Count,355,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-02-18,Field,Effluent,Raman,,181,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fiber,Anthropogenic (unknown base),dark blue,Secondary,2017-08-22,Field,Effluent,Raman,Anthropogenic (unknown base) Fiber,54,1.588,0.044,Prussian Blue (poor match),Count,355,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Fragment,Anthropogenic (unknown base),blue,Secondary,2017-08-22,Field,Effluent,Raman,Anthropogenic (unknown base) Fragment,23,0.32,0.2,copper phthalocyanine,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-02-22,Field,Effluent,Raman,,185,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-01-18,Field,Effluent,Raman,,150,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-10-06,Field,Effluent,Raman,,46,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fiber,,gray,Secondary,2017-08-22,Field,Effluent,,,137,0.714,0.025,,Count,355,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fiber,,black,Secondary,2017-08-22,Field,Effluent,,,153,1.926,0.02,,Count,355,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-09-30,Field,Effluent,Raman,,40,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-02-25,Field,Effluent,Raman,,188,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-10-19,Field,Effluent,Raman,,59,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-01-02,Field,Effluent,Raman,,134,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-11-01,Field,Effluent,Raman,,72,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fragment,,clear,Secondary,2017-08-22,Field,Effluent,,,159,0.641,0.401,,Count,355,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fiber,,blue,Secondary,2017-08-22,Field,Effluent,,,57,1.261,0.025,,Count,355,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-10-27,Field,Effluent,Raman,,67,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fiber,,black,Secondary,2017-08-22,Field,Effluent,,,103,0.89,0.022,,Count,355,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fiber,,black,Secondary,2017-08-22,Field,Effluent,,,104,1.233,0.02,,Count,355,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Film,Polypropylene,white,Secondary,2017-08-22,Field,Effluent,FTIR,Polypropylene Film,35,2.761,1.771,Olefin fiber (likely PP),Count,355,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-01-08,Field,Effluent,Raman,,140,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-02-03,Field,Effluent,Raman,,166,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-10-07,Field,Effluent,Raman,,47,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-09-14,Field,Effluent,Raman,,24,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-12-18,Field,Effluent,Raman,,119,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-09-12,Field,Effluent,Raman,,22,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-02-16,Field,Effluent,Raman,,179,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fiber,,black,Secondary,2017-08-22,Field,Effluent,,,160,0.527,0.018,,Count,355,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-10-18,Field,Effluent,Raman,,58,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-03-25,Field,Effluent,Raman,,216,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fragment,,white,Secondary,2017-08-22,Field,Effluent,,,34,1.015,0.55,,Count,355,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-12-20,Field,Effluent,Raman,,121,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-09-13,Field,Effluent,Raman,,23,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-12-27,Field,Effluent,Raman,,128,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fragment,,clear,Secondary,2017-08-22,Field,Effluent,,,63,0.754,0.399,,Count,355,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fragment,,red,Secondary,2017-08-22,Field,Effluent,,,119,0.249,0.056,,Count,355,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-04-12,Field,Effluent,Raman,,234,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fiber,,black,Secondary,2017-08-22,Field,Effluent,,,23,0.722,0.024,,Count,355,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fiber,,black,Secondary,2017-08-22,Field,Effluent,,,74,2.412,0.024,,Count,355,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-12-13,Field,Effluent,Raman,,114,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-09-20,Field,Effluent,Raman,,30,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Fragment,Anthropogenic (unknown base),blue,Secondary,2017-08-22,Field,Effluent,Raman,Anthropogenic (unknown base) Fragment,34,0.2461,0.1118,Pigmosol Green,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,Anthropogenic (synthetic),white,Secondary,2017-08-22,Field,Effluent,Raman,Anthropogenic (synthetic) Foam,30,0.4921,0.4474,PVC additive,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-11-26,Field,Effluent,Raman,,97,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-12-03,Field,Effluent,Raman,,104,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-01-30,Field,Effluent,Raman,,162,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fragment,,pink,Secondary,2017-08-22,Field,Effluent,,,87,0.701,0.287,,Count,355,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fiber,,dark blue,Secondary,2017-08-22,Field,Effluent,,,18,2.721,0.016,,Count,355,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2018-03-18,Field,Effluent,Raman,,209,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fiber,,black,Secondary,2017-08-22,Field,Effluent,,,168,1.404,0.022,,Count,355,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-11-11,Field,Effluent,Raman,,82,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,Anthropogenic (synthetic),white,Secondary,2017-09-05,Field,Effluent,Raman,Anthropogenic (synthetic) Foam,15,0.2237,0.2013,"PVC lubricant, oxidized PE wax",Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-11-24,Field,Effluent,Raman,,95,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-11-07,Field,Effluent,Raman,,78,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fragment,,clear,Secondary,2017-08-22,Field,Effluent,,,92,0.467,0.367,,Count,355,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Foam,,white,Secondary,2017-12-08,Field,Effluent,Raman,,109,,,only Raman'ed 10% of white foam,Count,125,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Fragment,Unknown,pink,Secondary,2017-08-22,Field,Effluent,Raman,Unknown Fragment,59,0.2684,0.1118,no good spectra,Count,125,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fiber,,black,Secondary,2017-08-22,Field,Effluent,,,68,0.7,0.011,,Count,355,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Fragment,Anthropogenic (unknown base),blue,Secondary,2017-08-22,Field,Effluent,Raman,Anthropogenic (unknown base) Fragment,25,0.19,0.16,copper phthalocyanine,Count,125,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fiber,,dark blue,Secondary,2017-08-22,Field,Effluent,,,70,1.673,0.026,,Count,355,3482.5772
EBMUD,A,20170822MMP-EFF-EBMUD-355,Fragment,Polyethylene,yellow,Secondary,2017-08-22,Field,Effluent,FTIR,Polyethylene Fragment,136,1.865,0.664,PE,Count,355,3482.5772
EBMUD,A,20170822MMP-Eff-EBMUD-125,Fragment,Polyethylene,clear,Secondary,2017-08-22,Field,Effluent,Raman,Polyethylene Fragment,14,0.37,0.32,polyethylene,Count,125,3482.5772
