StationCode,Watershed,SampleID,SizeFraction_AW,SampleGross_AW,SampleType_AW,Number,LabSampleID,Length.mm,Width.mm,PlasticType_Final,Category_Final,Color_Final,Raman.ID,Remove_Flag
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,509,514,,,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,320,323,0.743,0.009,,Fiber,Grey,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,783,788,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,735,740,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1101,1106,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,858,863,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1181,1186,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,348,351,0.209,0.134,,Fragment,Green,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,251,252,0.293,0.129,Polyethylene,Fragment,Blue,PE 7 White bag,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,971,976,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,631,636,,,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,746,751,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,521,526,,,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,868,873,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,282,284,0.497,0.277,,Fragment,Orange,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,991,996,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,500um-1mm,Field,Field,26,26,2.763,0.015,Polyester,Fiber,Blue,PET 13 Clear plastic sheet + Sirius Light Green BBL (composite),Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,210,211,0.406,0.124,,Fragment,Green,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,992,997,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,752,757,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,525,530,,,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,719,724,,,,Fragment,Green,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1001,1006,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,838,843,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,876,881,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,500um-1mm,Field,Field,56,56,5.799,0.017,,Fiber,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,390,394,0.331,0.224,,Fragment,Grey,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,118,118,0.677,0.02,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,442,447,,,,Fiber,Clear,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,220,221,0.137,0.128,Rubber,Fragment,Black,Van Dyke Brown (poor match),Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,610,615,,,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,173,173,1.111,0.027,,Fiber,Clear,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1173,1178,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,264,265,0.655,0.017,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1131,1136,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,475,480,,,,Fragment,Green,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,203,204,0.537,0.057,Polypropylene,Fragment,Green,PP 4 Clear container lid,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,681,686,,,,Fragment,Green,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1136,1141,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1017,1022,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,777,782,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,168,168,0.608,0.04,,Fiber,Clear,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,601,606,,,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1142,1147,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,778,783,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1143,1148,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,983,988,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,500um-1mm,Field,Field,23,23,1.942,0.009,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1014,1019,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,904,909,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1027,1032,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1147,1152,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,410,415,0.726,0.188,,Fragment,Silver,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1031,1036,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,470,475,,,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,787,792,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,406,411,0.118,0.116,Glass,Sphere,Clear,Glass,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,604,609,,,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,135,135,0.695,0.075,,Fragment,Green,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,500um-1mm,Field,Field,426,431,,,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,356,359,0.126,0.102,Anthropogenic (synthetic),Fragment,White,Titanium oxide + Polyamide resin (composite),Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,500um-1mm,Field,Field,68,68,1.976,0.02,,Fiber,White,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1082,1087,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,575,580,,,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,570,575,,,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,530,535,,,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,628,633,,,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1044,1049,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,215,216,0.313,0.115,Rubber,Fragment,Black,Van Dyke Brown (poor match),Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,728,733,,,,Fragment,Green,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,364,367,0.194,0.159,Polyethylene,Film,Red,PE 7 White bag,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,637,642,,,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,389,393,0.971,0.015,,Fiber,Grey,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,662,667,,,,Fiber,Red,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,120,120,0.754,0.015,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,500um-1mm,Field,Field,35,35,5.386,0.023,Methyl vinyl ether copolymers,Fiber,White,Methyl vinyl ether- Maleic acid copolymer,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1052,1057,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1091,1096,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,455,460,,,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,233,234,0.405,0.071,Rubber,Fragment,Black,no match,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,500um-1mm,Field,Field,28,28,0.854,0.016,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1059,1064,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1058,1063,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,687,692,,,,Fragment,Green,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,724,729,,,,Fragment,Green,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,774,779,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,141,141,2.125,0.018,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,301,304,1.022,0.014,,Fiber,Clear,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,820,825,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1064,1069,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,500um-1mm,Field,Field,73,73,0.717,0.014,,Fiber,Clear,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,300,303,0.656,0.016,,Fiber,Clear,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,500um-1mm,Field,Field,27,27,0.362,0.029,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,180,181,1.297,0.013,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,500um-1mm,Field,Field,59,59,0.934,0.252,,Fragment,Green,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,500um-1mm,Field,Field,42,42,0.665,0.109,,Fragment,Green,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,369,372,0.448,0.37,,Film,Clear,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,560,565,,,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,821,826,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,500um-1mm,Field,Field,106,106,1.768,0.014,,Fiber,Pink,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,500um-1mm,Field,Field,22,22,4.685,0.017,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,836,841,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,319,322,1.243,0.017,,Fiber,Green,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,480,485,,,,Fiber,Clear,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,664,669,,,,Fiber,Red,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,709,714,,,,Fragment,Green,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,323,326,1.178,0.012,,Fiber,Grey,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,646,651,,,,Fiber,Grey,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,536,541,,,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,762,767,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,307,310,0.328,0.221,Polypropylene,Foam,Yellow,PP oxide,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1046,1051,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,577,582,,,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,643,648,,,,Fiber,Grey,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,846,851,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,500um-1mm,Field,Field,412,417,,,,Fiber,Clear,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,967,972,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,888,893,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,849,854,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,182,183,1.819,0.02,,Fiber,Green,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1098,1103,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,683,688,,,,Fragment,Green,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,293,296,0.871,0.05,Anthropogenic (unknown base),Fragment,Grey,Titanium oxide,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,856,861,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,360,363,0.21,0.115,,Film,Pink,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,468,473,,,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,597,602,,,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,689,694,,,,Fragment,Green,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,980,985,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,979,984,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,743,748,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,461,466,,,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,636,641,,,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,829,834,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,588,593,,,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,830,835,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,500um-1mm,Field,Field,82,82,1.502,0.013,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1114,1119,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,993,998,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,682,687,,,,Fragment,Green,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1036,1041,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1201,1206,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,873,878,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1121,1126,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,984,989,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,384,387,0.451,0.014,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,208,209,0.766,0.124,,Fragment,Green,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,466,471,,,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1125,1130,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1164,1169,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,621,626,,,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,844,849,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1089,1094,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,444,449,,,,Fiber,Clear,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,806,811,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,>1mm,Field,Field,14,14,3.818,0.014,,Fiber,White,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,231,232,0.283,0.127,Rubber,Fragment,Black,Van Dyke Brown (poor match),Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,169,169,2.605,0.013,,Fiber,Clear,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,807,812,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,205,206,0.582,0.022,Polyester,Fiber,Red,5-Nitroisatin + PET 11 White wet wipes packet (composite),Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,539,544,,,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,500um-1mm,Field,Field,411,416,,,,Fiber,Clear,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1018,1023,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,462,467,,,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,561,566,,,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,500um-1mm,Field,Field,98,98,0.965,0.645,,Fragment,Green,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,189,190,0.668,0.494,Polyethylene,Foam,White,Chlorinated PE,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,779,784,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,500um-1mm,Field,Field,63,63,0.541,0.309,,Fragment,Pink,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,236,237,0.359,0.167,,Foam,Yellow,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1025,1030,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,287,289,0.713,0.013,,Fiber,Grey,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,902,907,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,583,588,,,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,785,790,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,292,295,0.437,0.223,,Fragment,White,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,908,913,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,557,562,,,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,244,245,,,,Fiber,Clear,missing,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,788,793,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,275,276,0.247,0.213,,Fragment,Pink,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,123,123,1.691,0.023,,Fiber,Dark Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,562,567,,,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,1038,1043,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,355um-500um,Field,Field,179,180,1.404,0.016,,Fiber,Grey,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,241,242,1.288,0.028,Acrylic,Fiber,Clear,Polyacrylonitrile,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,266,267,0.578,0.021,,Fiber,Blue,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,922,927,,,Rubber,Fragment,Black,,Count
Colma Ck at S. Linden Blvd,Colma Ck,17-POC-283-125,125um-355um,Field,Field,711,716,,,,Fragment,Green,,Count
